id,task,response,guessing,guessing_text,strategy,strategy_text,rt
participant_83,east_north-west,south,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,65370
participant_83,west_west,east,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,79999
participant_83,west_east,west,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,66157
participant_83,west_north,south-east,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,26513
participant_83,east_south-west,north,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,20210
participant_83,south-east_north,west,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,22516
participant_84,south_south,north,no,,spatial,,13175
participant_84,east_north-east,south-west,no,,spatial,,16057
participant_84,north_south-west,east,no,,spatial,,18797
participant_84,south_west,north-east,no,,spatial,,17735
participant_84,north_south-east,west,no,,spatial,,15909
participant_84,north-west_south-west,east,no,,spatial,,13260
participant_84,south_north,nvc,no,,spatial,,13010
participant_84,west_east,nvc,no,,spatial,,10126
participant_84,south-east_north,west,no,,spatial,,19719
participant_84,north-west_north-west,south-east,no,,spatial,,11942
participant_84,east_north-west,south,no,,spatial,,17792
participant_84,south-west_west,north-east,no,,spatial,,15368
participant_84,north-east_south-east,west,no,,spatial,,13087
participant_84,north-west_north-east,south,no,,spatial,,16031
participant_84,south-west_south,north-east,no,,spatial,,18785
participant_84,north_north-west,south-east,no,,spatial,,19388
participant_84,west_north,south-east,no,,spatial,,15335
participant_84,north-east_north-east,south-west,no,,spatial,,27522
participant_84,north-west_south-east,nvc,no,,spatial,,32405
participant_84,east_south-west,north,no,,spatial,,43758
participant_84,west_south,north-east,no,,spatial,,14923
participant_84,south-west_east,north,no,,spatial,,22718
participant_84,south_east,north-west,no,,spatial,,15147
participant_84,west_west,east,no,,spatial,,13508
participant_84,south-east_west,north,no,,spatial,,20622
participant_84,south-west_north,east,no,,spatial,,15032
participant_84,north-east_south-west,nvc,no,,spatial,,16288
participant_84,north-east_north-west,south,no,,spatial,,13766
participant_84,east_south-east,north-west,no,,spatial,,21381
participant_84,north_north-east,south-west,no,,spatial,,13273
participant_84,south-east_south,north-east,no,,spatial,,12262
participant_84,south-east_east,north-west,no,,spatial,,27449
participant_85,south_south,north,yes,"I tried to picture it all in my head and plotting it with my hands in the air, but they were mostly guesses based on what I worked out",other,Saying it out loud and plotting the points in the air with my hands,45984
participant_85,west_north,south-west,yes,"I tried to picture it all in my head and plotting it with my hands in the air, but they were mostly guesses based on what I worked out",other,Saying it out loud and plotting the points in the air with my hands,21457
participant_85,south-west_south,north-west,yes,"I tried to picture it all in my head and plotting it with my hands in the air, but they were mostly guesses based on what I worked out",other,Saying it out loud and plotting the points in the air with my hands,14104
participant_85,north-west_south-east,south,yes,"I tried to picture it all in my head and plotting it with my hands in the air, but they were mostly guesses based on what I worked out",other,Saying it out loud and plotting the points in the air with my hands,17281
participant_85,south_west,south-east,yes,"I tried to picture it all in my head and plotting it with my hands in the air, but they were mostly guesses based on what I worked out",other,Saying it out loud and plotting the points in the air with my hands,21749
participant_85,west_east,east,yes,"I tried to picture it all in my head and plotting it with my hands in the air, but they were mostly guesses based on what I worked out",other,Saying it out loud and plotting the points in the air with my hands,17754
participant_85,east_north-west,south-west,yes,"I tried to picture it all in my head and plotting it with my hands in the air, but they were mostly guesses based on what I worked out",other,Saying it out loud and plotting the points in the air with my hands,21658
participant_85,east_south-west,north-east,yes,"I tried to picture it all in my head and plotting it with my hands in the air, but they were mostly guesses based on what I worked out",other,Saying it out loud and plotting the points in the air with my hands,10573
participant_85,north-east_north-east,south-west,yes,"I tried to picture it all in my head and plotting it with my hands in the air, but they were mostly guesses based on what I worked out",other,Saying it out loud and plotting the points in the air with my hands,4688
participant_85,north-west_north-west,north-east,yes,"I tried to picture it all in my head and plotting it with my hands in the air, but they were mostly guesses based on what I worked out",other,Saying it out loud and plotting the points in the air with my hands,4197
participant_85,north-west_north-east,south-west,yes,"I tried to picture it all in my head and plotting it with my hands in the air, but they were mostly guesses based on what I worked out",other,Saying it out loud and plotting the points in the air with my hands,7409
participant_85,north-east_north-west,north-east,yes,"I tried to picture it all in my head and plotting it with my hands in the air, but they were mostly guesses based on what I worked out",other,Saying it out loud and plotting the points in the air with my hands,21496
participant_85,north_south-east,north-west,yes,"I tried to picture it all in my head and plotting it with my hands in the air, but they were mostly guesses based on what I worked out",other,Saying it out loud and plotting the points in the air with my hands,23505
participant_85,north-east_south-west,south-west,yes,"I tried to picture it all in my head and plotting it with my hands in the air, but they were mostly guesses based on what I worked out",other,Saying it out loud and plotting the points in the air with my hands,20171
participant_85,west_west,north-west,yes,"I tried to picture it all in my head and plotting it with my hands in the air, but they were mostly guesses based on what I worked out",other,Saying it out loud and plotting the points in the air with my hands,7271
